"","Model Year","Vehicle Manufacturer Name","Veh Mfr Code","Represented Test Veh Make","Represented Test Veh Model","Test Veh Displacement (L)","Vehicle Type","Rated Horsepower","Tested Transmission Type Code","Tested Transmission Type","# of Gears","Transmission Lockup?","Drive System Code","Drive System Description","Equivalent Test Weight (lbs.)","Axle Ratio","N/V Ratio","Test Fuel Type Description","CO2 (g/mi)","RND_ADJ_FE","Target Coef A (lbf)","Target Coef B (lbf/mph)","Target Coef C (lbf/mph**2)","Set Coef A (lbf)","Set Coef B (lbf/mph)","Set Coef C (lbf/mph**2)","Police - Emergency Vehicle?","Averaging Method Cd","Averging Method Desc"
"659",2022,"GM","GMX","CHEVROLET","BOLT EUV",0.001,"Car",200,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",4000,7.05,96,"Electricity",NA,175.4,31.12,0.0175,0.02251,15.54,-0.1796,0.02285,"N","N","No averaging"
"660",2022,"GM","GMX","CHEVROLET","BOLT EUV",0.001,"Car",200,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",4000,7.05,96,"Electricity",NA,149.2,31.12,0.0175,0.02251,15.54,-0.1796,0.02285,"N","N","No averaging"
"661",2022,"GM","GMX","CHEVROLET","BOLT EUV",0.001,"Car",200,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",4000,7.05,96,"Electricity",NA,172.9,31.12,0.0175,0.02251,15.54,-0.1796,0.02285,"N","N","No averaging"
"662",2022,"GM","GMX","CHEVROLET","BOLT EUV",0.001,"Car",200,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",4000,7.05,96,"Electricity",NA,148.2,31.12,0.0175,0.02251,15.54,-0.1796,0.02285,"N","N","No averaging"
"663",2022,"GM","GMX","CHEVROLET","BOLT EUV",0.01,"Car",200,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",4000,7.05,96,"Electricity",NA,183.5,31.12,0.0175,0.02251,15.54,-0.1796,0.02285,"N","N","No averaging"
"664",2022,"GM","GMX","CHEVROLET","BOLT EUV",0.01,"Car",200,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",4000,7.05,96,"Electricity",NA,149.8,31.12,0.0175,0.02251,15.54,-0.1796,0.02285,"N","N","No averaging"
"665",2022,"GM","GMX","CHEVROLET","BOLT EV",0.001,"Car",200,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3875,7.05,96,"Electricity",NA,129,30.51,0.0152,0.02151,14.79,-0.1092,0.02117,"N","N","No averaging"
"666",2022,"GM","GMX","CHEVROLET","BOLT EV",0.001,"Car",200,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3875,7.05,96,"Electricity",NA,109,30.51,0.0152,0.02151,14.79,-0.1092,0.02117,"N","N","No averaging"
"667",2022,"GM","GMX","CHEVROLET","BOLT EV",0.001,"Car",200,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3875,7.05,96,"Electricity",NA,132,30.51,0.0152,0.02151,14.79,-0.1092,0.02117,"N","N","No averaging"
"668",2022,"GM","GMX","CHEVROLET","BOLT EV",0.001,"Car",200,"CVT","Continuously Variable",1,"N","F","2-Wheel Drive, Front",3875,7.05,96,"Electricity",NA,109,30.51,0.0152,0.02151,14.79,-0.1092,0.02117,"N","N","No averaging"
"669",2022,"GM","GMX","CRUISE","AV",0.001,"Car",200,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4500,1,96,"Electricity",NA,91.6,33.26,0.163,0.0294,14.92,0.0626,0.02859,"N","N","No averaging"
"670",2022,"GM","GMX","CRUISE","AV",0.001,"Car",200,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4500,1,96,"Electricity",NA,97.3,33.26,0.163,0.0294,14.92,0.0626,0.02859,"N","N","No averaging"
"671",2022,"Hyundai","HYX","Hyundai","Ioniq 5",0.001,"Car",320,"A","Automatic",1,"N","A","All Wheel Drive",5000,4.71,127,"Electricity",NA,22.4,34.342,0.21928,0.022718,-6.084,0.30287,0.019739,"N","N","No averaging"
"672",2022,"Hyundai","HYX","Hyundai","Ioniq 5",0.001,"Car",320,"A","Automatic",1,"N","A","All Wheel Drive",5000,4.71,127,"Electricity",NA,27.4,34.342,0.21928,0.022718,-6.084,0.30287,0.019739,"N","N","No averaging"
"673",2022,"Hyundai","HYX","Hyundai","Ioniq 5",0.001,"Car",320,"A","Automatic",1,"N","A","All Wheel Drive",4750,4.71,127.1,"Electricity",NA,21.1,26.849,0.40922,0.020726,-7.851,0.42248,0.018505,"N","N","No averaging"
"674",2022,"Hyundai","HYX","Hyundai","Ioniq 5",0.001,"Car",320,"A","Automatic",1,"N","A","All Wheel Drive",4750,4.71,127.1,"Electricity",NA,26.9,26.849,0.40922,0.020726,-7.851,0.42248,0.018505,"N","N","No averaging"
"675",2022,"Hyundai","HYX","Hyundai","Ioniq 5",0.001,"Car",320,"A","Automatic",1,"N","A","All Wheel Drive",4750,4.71,127.1,"Electricity",NA,21.4,26.849,0.40922,0.020726,-7.851,0.42248,0.018505,"N","N","No averaging"
"676",2022,"Hyundai","HYX","Hyundai","Ioniq 5",0.001,"Car",320,"A","Automatic",1,"N","A","All Wheel Drive",4750,4.71,127.1,"Electricity",NA,27.1,26.849,0.40922,0.020726,-7.851,0.42248,0.018505,"N","N","No averaging"
"677",2022,"Hyundai","HYX","Hyundai","Ioniq 5",0.001,"Car",167,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",4250,4.71,127.1,"Electricity",NA,18.3,18.868,0.59641,0.016432,13.698,0.17236,-0.002386,"N","N","No averaging"
"678",2022,"Hyundai","HYX","Hyundai","Ioniq 5",0.001,"Car",167,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",4250,4.71,127.1,"Electricity",NA,24.7,18.868,0.59641,0.016432,13.698,0.17236,-0.002386,"N","N","No averaging"
"679",2022,"Hyundai","HYX","Hyundai","Ioniq 5",0.001,"Car",225,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",4500,4.71,127.1,"Electricity",NA,17.6,25.158,0.10857,0.022881,9.987,0.10504,0.021862,"N","N","No averaging"
"680",2022,"Hyundai","HYX","Hyundai","Ioniq 5",0.001,"Car",225,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",4500,4.71,127.1,"Electricity",NA,23.9,25.158,0.10857,0.022881,9.987,0.10504,0.021862,"N","N","No averaging"
"681",2022,"Hyundai","HYX","HYUNDAI","Kona Electric",0.001,"Car",37,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4000,3.53,104.9,"Electricity",NA,17.2,24.859,-0.20036,0.023656,10.075,0.01092,0.020495,"N","N","No averaging"
"682",2022,"Hyundai","HYX","HYUNDAI","Kona Electric",0.001,"Car",37,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4000,3.53,104.9,"Electricity",NA,21.7,24.859,-0.20036,0.023656,10.075,0.01092,0.020495,"N","N","No averaging"
"683",2022,"Hyundai","HYX","Hyundai","NEXO",0.001,"Car",161,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4500,3.53,100.3,"Hydrogen 5",NA,84.7,42.443,-0.01825,0.0285,16.76,0.02707,0.02627,"N","N","No averaging"
"684",2022,"Hyundai","HYX","Hyundai","NEXO",0.001,"Car",161,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4500,3.53,100.3,"Hydrogen 5",NA,76.9,42.443,-0.01825,0.0285,16.76,0.02707,0.02627,"N","N","No averaging"
"685",2022,"Hyundai","HYX","Hyundai","NEXO",0.001,"Car",161,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4250,3.53,101.5,"Hydrogen 5",NA,93.5,36.682,-0.01011,0.02786,16.33,0.08917,0.02516,"N","N","No averaging"
"686",2022,"Hyundai","HYX","Hyundai","NEXO",0.001,"Car",161,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4250,3.53,101.5,"Hydrogen 5",NA,82.6,36.682,-0.01011,0.02786,16.33,0.08917,0.02516,"N","N","No averaging"
"687",2022,"Jaguar Land Rover L","JLX","Jaguar","I-Pace EV400",0.01,"Truck",400,"OT","Other",1,"Y","4","4-Wheel Drive",5250,9.04,104.2,"Electricity",NA,103.8,48.599,0.64016,0.01862,-6.632,0.29161,0.017765,"N","N","No averaging"
"688",2022,"Jaguar Land Rover L","JLX","Jaguar","I-Pace EV400",0.01,"Truck",400,"OT","Other",1,"Y","4","4-Wheel Drive",5250,9.04,104.2,"Electricity",NA,97.9,48.599,0.64016,0.01862,-6.632,0.29161,0.017765,"N","N","No averaging"
"689",2022,"Jaguar Land Rover L","JLX","Jaguar","I-Pace EV400 (Autonomous)",0.01,"Truck",400,"OT","Other",1,"Y","4","4-Wheel Drive",5250,9.04,104.2,"Electricity",NA,119.9,34.178,0.75123,0.017701,-5.778,0.33983,0.016807,"N","N","No averaging"
"690",2022,"Jaguar Land Rover L","JLX","Jaguar","I-Pace EV400 (Autonomous)",0.01,"Truck",400,"OT","Other",1,"Y","4","4-Wheel Drive",5250,9.04,104.2,"Electricity",NA,106.9,34.178,0.75123,0.017701,-5.778,0.33983,0.016807,"N","N","No averaging"
"691",2022,"Jaguar Land Rover L","JLX","Jaguar","I-PACE SE",0.01,"Truck",400,"A","Automatic",1,"Y","4","4-Wheel Drive",5250,9.04,103.8,"Electricity",NA,111,38.881,0.64016,0.018981,-3.709,0.1136,0.019715,"N","N","No averaging"
"692",2022,"Jaguar Land Rover L","JLX","Jaguar","I-PACE SE",0.01,"Truck",400,"A","Automatic",1,"Y","4","4-Wheel Drive",5250,9.04,103.8,"Electricity",NA,101.9,38.881,0.64016,0.018981,-3.709,0.1136,0.019715,"N","N","No averaging"
"693",2022,"Kia","KMX","KIA","EV6",0.001,"Car",320,"A","Automatic",1,"N","A","All Wheel Drive",4750,4.71,126.6,"Electricity",NA,20.8,33.661,0.14685,0.022228,0.1,-0.0926,0.023119,"N","N","No averaging"
"694",2022,"Kia","KMX","KIA","EV6",0.001,"Car",320,"A","Automatic",1,"N","A","All Wheel Drive",4750,4.71,126.6,"Electricity",NA,26.2,33.661,0.14685,0.022228,0.1,-0.0926,0.023119,"N","N","No averaging"
"695",2022,"Kia","KMX","KIA","EV6 Long Range AWD (19inch tire)",0.001,"Car",320,"A","Automatic",1,"N","A","All Wheel Drive",4750,4.71,126.4,"Electricity",NA,19.7,23.992,0.2289,0.020912,-2.25,-0.00991,0.021785,"N","N","No averaging"
"696",2022,"Kia","KMX","KIA","EV6 Long Range AWD (19inch tire)",0.001,"Car",320,"A","Automatic",1,"N","A","All Wheel Drive",4750,4.71,126.4,"Electricity",NA,24.2,23.992,0.2289,0.020912,-2.25,-0.00991,0.021785,"N","N","No averaging"
"697",2022,"Kia","KMX","KIA","EV6 Long Range RWD",0.001,"Car",225,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",4500,4.71,126.3,"Electricity",NA,17.1,23.313,0.11939,0.022206,12.746,-0.10839,0.023543,"N","N","No averaging"
"698",2022,"Kia","KMX","KIA","EV6 Long Range RWD",0.001,"Car",225,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",4500,4.71,126.3,"Electricity",NA,22.7,23.313,0.11939,0.022206,12.746,-0.10839,0.023543,"N","N","No averaging"
"699",2022,"Kia","KMX","KIA","EV6 Standard Range RWD",0.001,"Car",167,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",4250,4.71,126.4,"Electricity",NA,17.1,23.365,0.16194,0.021063,16.69,-0.23593,0.025792,"N","N","No averaging"
"700",2022,"Kia","KMX","KIA","EV6 Standard Range RWD",0.001,"Car",167,"A","Automatic",1,"N","R","2-Wheel Drive, Rear",4250,4.71,126.4,"Electricity",NA,23.2,23.365,0.16194,0.021063,16.69,-0.23593,0.025792,"N","N","No averaging"
"701",2022,"Kia","KMX","Kia","Niro Electric",0.001,"Car",38,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4250,3.53,105.1,"Electricity",NA,19.2,32.717,-0.1911,0.023073,15.13,-0.06065,0.020666,"N","N","No averaging"
"702",2022,"Kia","KMX","Kia","Niro Electric",0.001,"Car",38,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4250,3.53,105.1,"Electricity",NA,23.3,32.717,-0.1911,0.023073,15.13,-0.06065,0.020666,"N","N","No averaging"
"703",2022,"Lucid USA, Inc","LMU","2022","Lucid Air Dream P",0.001,"Car",1111,"A","Automatic",1,"N","A","All Wheel Drive",5500,7.06,85.7,"Electricity",NA,155.4,34.19,0.1331,0.01444,-7.8,-0.0437,0.01363,"N","N","No averaging"
"704",2022,"Lucid USA, Inc","LMU","2022","Lucid Air Dream P",0.001,"Car",1111,"A","Automatic",1,"N","A","All Wheel Drive",5500,7.06,85.7,"Electricity",NA,152.6,34.19,0.1331,0.01444,-7.8,-0.0437,0.01363,"N","N","No averaging"
"705",2022,"Lucid USA, Inc","LMU","2022","Lucid Air Dream P",0.001,"Car",1111,"A","Automatic",1,"N","A","All Wheel Drive",5500,7.06,85.7,"Electricity",NA,146.9,39.49,0.2081,0.01247,-8.19,0.0525,0.01107,"N","N","No averaging"
"706",2022,"Lucid USA, Inc","LMU","2022","Lucid Air Dream P",0.001,"Car",1111,"A","Automatic",1,"N","A","All Wheel Drive",5500,7.06,85.7,"Electricity",NA,148.4,39.49,0.2081,0.01247,-8.19,0.0525,0.01107,"N","N","No averaging"
"707",2022,"Lucid USA, Inc","LMU","2022","Lucid Air Dream R",0.001,"Car",933,"A","Automatic",1,"N","A","All Wheel Drive",5500,7.06,86.7,"Electricity",NA,167.1,32.372,0.153,0.012,-2.199,-0.039,0.01,"N","N","No averaging"
"708",2022,"Lucid USA, Inc","LMU","2022","Lucid Air Dream R",0.001,"Car",933,"A","Automatic",1,"N","A","All Wheel Drive",5500,7.06,86.7,"Electricity",NA,167.4,32.372,0.153,0.012,-2.199,-0.039,0.01,"N","N","No averaging"
"709",2022,"Lucid USA, Inc","LMU","2022","Lucid Air Dream R",0.001,"Car",933,"A","Automatic",1,"N","A","All Wheel Drive",5500,7.06,85.7,"Electricity",NA,153.1,39.35,0.1319,0.0126,-1.813,-0.0769,0.0115,"N","N","No averaging"
"710",2022,"Lucid USA, Inc","LMU","2022","Lucid Air Dream R",0.001,"Car",933,"A","Automatic",1,"N","A","All Wheel Drive",5500,7.06,85.7,"Electricity",NA,155.4,39.35,0.1319,0.0126,-1.813,-0.0769,0.0115,"N","N","No averaging"
"711",2022,"Lucid USA, Inc","LMU","2022","Lucid Air Grand Touring",0.001,"Car",819,"A","Automatic",1,"N","A","All Wheel Drive",5500,7.06,86.7,"Electricity",NA,173.6,32.398,0.151,0.012,-4.363,-0.022,0.01,"N","N","No averaging"
"712",2022,"Lucid USA, Inc","LMU","2022","Lucid Air Grand Touring",0.001,"Car",819,"A","Automatic",1,"N","A","All Wheel Drive",5500,7.06,86.7,"Electricity",NA,176.4,32.398,0.151,0.012,-4.363,-0.022,0.01,"N","N","No averaging"
"713",2022,"Lucid USA, Inc","LMU","2022","Lucid Air Grand Touring",0.001,"Car",819,"A","Automatic",1,"N","A","All Wheel Drive",5500,7.06,85.7,"Electricity",NA,149.3,39.36,0.1315,0.01261,-4.35,-0.078,0.01136,"N","N","No averaging"
"714",2022,"Lucid USA, Inc","LMU","2022","Lucid Air Grand Touring",0.001,"Car",819,"A","Automatic",1,"N","A","All Wheel Drive",5500,7.06,85.7,"Electricity",NA,151.2,39.36,0.1315,0.01261,-4.35,-0.078,0.01136,"N","N","No averaging"
"715",2022,"MAZDA","TKX","MAZDA","MX-30",0.001,"Car",108,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4000,4.35,126.8,"Electricity",NA,140.1,29.97,0.38976,0.020128,13.441,0.17084,0.020408,"N","N","No averaging"
"716",2022,"MAZDA","TKX","MAZDA","MX-30",0.001,"Car",108,"A","Automatic",1,"N","F","2-Wheel Drive, Front",4000,4.35,126.8,"Electricity",NA,121.4,29.97,0.38976,0.020128,13.441,0.17084,0.020408,"N","N","No averaging"
"717",2022,"Mercedes-Benz","MBX","Mercedes-Benz","AMG EQS 4MATIC+",0.001,"Car",516,"A","Automatic",1,"N","A","All Wheel Drive",6500,1,113,"Electricity",NA,108.2,55.08,0.7234,0.0117,11.96,-0.01807,0.01914,"N","N","No averaging"
"718",2022,"Mercedes-Benz","MBX","Mercedes-Benz","AMG EQS 4MATIC+",0.001,"Car",516,"A","Automatic",1,"N","A","All Wheel Drive",6500,1,113,"Electricity",NA,111.1,55.08,0.7234,0.0117,11.96,-0.01807,0.01914,"N","N","No averaging"
"719",2022,"Mercedes-Benz","MBX","Mercedes-Benz","EQB 300 4MATIC",0.001,"Car",225,"A","Automatic",1,"N","A","All Wheel Drive",5000,1,117,"Electricity",NA,139.4,41.14,0.2351,0.01804,1.681,-0.05574,0.0182,"N","N","No averaging"
"720",2022,"Mercedes-Benz","MBX","Mercedes-Benz","EQB 300 4MATIC",0.001,"Car",225,"A","Automatic",1,"N","A","All Wheel Drive",5000,1,117,"Electricity",NA,132.6,41.14,0.2351,0.01804,1.681,-0.05574,0.0182,"N","N","No averaging"
"721",2022,"Mercedes-Benz","MBX","Mercedes-Benz","EQB 350 4MATIC",0.001,"Car",288,"A","Automatic",1,"N","A","All Wheel Drive",5000,1,117,"Electricity",NA,128.7,41.14,0.2351,0.01886,4.144,-0.1166,0.01975,"N","N","No averaging"
"722",2022,"Mercedes-Benz","MBX","Mercedes-Benz","EQB 350 4MATIC",0.001,"Car",288,"A","Automatic",1,"N","A","All Wheel Drive",5000,1,117,"Electricity",NA,135.4,41.14,0.2351,0.01886,4.144,-0.1166,0.01975,"N","N","No averaging"
"723",2022,"Mercedes-Benz","MBX","Mercedes-Benz","EQS 450+",0.001,"Car",329,"A","Automatic",1,"N","A","All Wheel Drive",6000,1,114,"Electricity",NA,138,41.81,0.4521,0.0117,1.155,-0.1087,0.0154,"N","N","No averaging"
"724",2022,"Mercedes-Benz","MBX","Mercedes-Benz","EQS 450+",0.001,"Car",329,"A","Automatic",1,"N","A","All Wheel Drive",6000,1,114,"Electricity",NA,38.1,41.81,0.4521,0.0117,1.155,-0.1087,0.0154,"N","N","No averaging"
"725",2022,"Mercedes-Benz","MBX","Mercedes-Benz","EQS 580 4MATIC",0.001,"Car",516,"A","Automatic",1,"N","A","All Wheel Drive",6000,1,114,"Electricity",NA,124.5,48.56,0.4521,0.0117,5.878,-0.46429,0.01905,"N","N","No averaging"
"726",2022,"Mercedes-Benz","MBX","Mercedes-Benz","EQS 580 4MATIC",0.001,"Car",516,"A","Automatic",1,"N","A","All Wheel Drive",6000,1,114,"Electricity",NA,134.4,48.56,0.4521,0.0117,5.878,-0.46429,0.01905,"N","N","No averaging"
"727",2022,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3875,8.19,112.5,"Electricity",NA,141.1,25.89,0.3449,0.01945,5.62,0.3104,0.01777,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"728",2022,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3875,8.19,112.5,"Electricity",NA,174,25.89,0.3449,0.01945,5.62,0.3104,0.01777,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"729",2022,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3875,8.19,112.5,"Electricity",NA,177.1,25.89,0.3449,0.01945,5.62,0.3104,0.01777,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"730",2022,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",147,"OT","Other",1,"Y","F","2-Wheel Drive, Front",3875,8.19,112.5,"Electricity",NA,141.3,25.89,0.3449,0.01945,5.62,0.3104,0.01777,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"731",2022,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,114.7,"Electricity",NA,167.8,28.15,0.2892,0.02009,9.68,0.1462,0.01906,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"732",2022,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,114.7,"Electricity",NA,138.9,28.15,0.2892,0.02009,9.68,0.1462,0.01906,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"733",2022,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,114.7,"Electricity",NA,169.1,28.15,0.2892,0.02009,9.68,0.1462,0.01906,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"734",2022,"Nissan","NSX","NISSAN","LEAF",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,114.7,"Electricity",NA,139.1,28.15,0.2892,0.02009,9.68,0.1462,0.01906,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"735",2022,"Nissan","NSX","NISSAN","LEAF SV/SL",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,112.5,"Electricity",NA,162.6,30.36,0.3201,0.01956,11.75,0.1746,0.01884,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"736",2022,"Nissan","NSX","NISSAN","LEAF SV/SL",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,112.5,"Electricity",NA,133.3,30.36,0.3201,0.01956,11.75,0.1746,0.01884,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"737",2022,"Nissan","NSX","NISSAN","LEAF SV/SL",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,112.5,"Electricity",NA,164.5,30.36,0.3201,0.01956,11.75,0.1746,0.01884,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"738",2022,"Nissan","NSX","NISSAN","LEAF SV/SL",99.999,"Car",214,"OT","Other",1,"Y","F","2-Wheel Drive, Front",4250,8.19,112.5,"Electricity",NA,136.1,30.36,0.3201,0.01956,11.75,0.1746,0.01884,"N","H","Harmonic averaging (1/(Sum(i=1 to n) (FET(i) / WT(i)))"
"739",2022,"Porsche","PRX","Porsche","Taycan 4 Cross Turismo",0.001,"Car",375,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,187.5,"Electricity",NA,108.7,41.904,0.483,0.015546,2.232,0.165,0.016029,"N","N","No averaging"
"740",2022,"Porsche","PRX","Porsche","Taycan 4 Cross Turismo",0.001,"Car",375,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,187.5,"Electricity",NA,109.8,41.904,0.483,0.015546,2.232,0.165,0.016029,"N","N","No averaging"
"741",2022,"Porsche","PRX","Porsche","Taycan 4S Cross Turismo",0.001,"Car",482,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,187.5,"Electricity",NA,108,41.904,0.483,0.015546,-1.799,0.167,0.02865,"N","N","No averaging"
"742",2022,"Porsche","PRX","Porsche","Taycan 4S Cross Turismo",0.001,"Car",482,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,187.5,"Electricity",NA,108.6,41.904,0.483,0.015546,-1.799,0.167,0.02865,"N","N","No averaging"
"743",2022,"Porsche","PRX","Porsche","Taycan 4S Perf Battery",0.001,"Car",429,"A","Automatic",2,"N","A","All Wheel Drive",5250,1,116.3,"Electricity",NA,112.5,41.972,0.43415,0.012053,2.405,0.17221,0.01277,"N","N","No averaging"
"744",2022,"Porsche","PRX","Porsche","Taycan 4S Perf Battery",0.001,"Car",429,"A","Automatic",2,"N","A","All Wheel Drive",5250,1,116.3,"Electricity",NA,112.5,41.972,0.43415,0.012053,2.405,0.17221,0.01277,"N","N","No averaging"
"745",2022,"Porsche","PRX","Porsche","Taycan 4S Perf Battery Plus",0.001,"Car",482,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,116.3,"Electricity",NA,106.8,43.478,0.43415,0.012053,0.405,0.1487,0.013,"N","N","No averaging"
"746",2022,"Porsche","PRX","Porsche","Taycan 4S Perf Battery Plus",0.001,"Car",482,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,116.3,"Electricity",NA,115.9,43.478,0.43415,0.012053,0.405,0.1487,0.013,"N","N","No averaging"
"747",2022,"Porsche","PRX","Porsche","Taycan GTS",0.001,"Car",693,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,97.5,"Electricity",NA,119,38.465,0.43669,0.01455,-6.989,0.27869,0.013706,"N","N","No averaging"
"748",2022,"Porsche","PRX","Porsche","Taycan GTS",0.001,"Car",693,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,97.5,"Electricity",NA,117.5,38.465,0.43669,0.01455,-6.989,0.27869,0.013706,"N","N","No averaging"
"749",2022,"Porsche","PRX","Porsche","Taycan GTS ST",0.001,"Car",693,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,97.5,"Electricity",NA,114.7,38.914,0.39978,0.016647,-14.664,0.06151,0.016926,"N","N","No averaging"
"750",2022,"Porsche","PRX","Porsche","Taycan GTS ST",0.001,"Car",693,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,97.5,"Electricity",NA,114,38.914,0.39978,0.016647,-14.664,0.06151,0.016926,"N","N","No averaging"
"751",2022,"Porsche","PRX","Porsche","Taycan Perf Battery",0.001,"Car",321,"A","Automatic",2,"N","R","2-Wheel Drive, Rear",5000,1,187.5,"Electricity",NA,112.8,38.51,0.43415,0.01304,1.304,0.19682,0.014085,"N","N","No averaging"
"752",2022,"Porsche","PRX","Porsche","Taycan Perf Battery",0.001,"Car",321,"A","Automatic",2,"N","R","2-Wheel Drive, Rear",5000,1,187.5,"Electricity",NA,124.4,38.51,0.43415,0.01304,1.304,0.19682,0.014085,"N","N","No averaging"
"753",2022,"Porsche","PRX","Porsche","Taycan Perf Battery Plus",0.001,"Car",375,"A","Automatic",2,"N","R","2-Wheel Drive, Rear",5250,1,187.5,"Electricity",NA,101.9,38.51,0.43415,0.01304,1.304,0.19682,0.02419,"N","N","No averaging"
"754",2022,"Porsche","PRX","Porsche","Taycan Perf Battery Plus",0.001,"Car",375,"A","Automatic",2,"N","R","2-Wheel Drive, Rear",5250,1,187.5,"Electricity",NA,114.3,38.51,0.43415,0.01304,1.304,0.19682,0.02419,"N","N","No averaging"
"755",2022,"Porsche","PRX","Porsche","Taycan Turbo",0.001,"Car",616,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,115.6,"Electricity",NA,105.3,47.48,0.43415,0.013392,8.318,0.02785,0.014876,"N","N","No averaging"
"756",2022,"Porsche","PRX","Porsche","Taycan Turbo",0.001,"Car",616,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,115.6,"Electricity",NA,111.2,47.48,0.43415,0.013392,8.318,0.02785,0.014876,"N","N","No averaging"
"757",2022,"Porsche","PRX","Porsche","Taycan Turbo",0.001,"Car",616,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,118.6,"Electricity",NA,99,51.279,0.43415,0.014673,6.34,-0.02171,0.016652,"N","N","No averaging"
"758",2022,"Porsche","PRX","Porsche","Taycan Turbo",0.001,"Car",616,"A","Automatic",2,"N","A","All Wheel Drive",5500,1,118.6,"Electricity",NA,101.5,51.279,0.43415,0.014673,6.34,-0.02171,0.016652,"N","N","No averaging"
